PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
L>^	8.74094	36	0.000437005	0	0
WMWC>	8.74094	36	0.000437005	0	0
W>Z#L	8.74094	36	0.000437005	0	0
NPC>	8.74094	36	0.000437005	0	0
MXR	8.74094	36	0.000437005	0	0
<NN>	8.74094	36	0.000437005	0	0
WMDBX>	8.74094	36	0.000437005	0	0
WMCX>	8.74094	36	0.000437005	0	0
D>WMN>	8.74094	36	0.000437005	0	0
DNSKT>	8.74094	36	0.000437005	0	0
DBS"M>	8.74094	36	0.000437005	0	0
CBT>	8.74094	36	0.000437005	0	0
>NC	8.73014	79	0.000958982	22	0.00261252
TXJT	8.67696	119	0.00144454	5	0.000593754
GLGL>	8.67494	0	0	2	0.000237501
WNPQT	8.67494	0	0	2	0.000237501
WCRJT	8.67494	0	0	2	0.000237501
DSLQW	8.67494	0	0	2	0.000237501
CQJP>	8.67494	0	0	2	0.000237501
>XWHWN	8.67494	0	0	2	0.000237501
DXWBR	8.67494	0	0	2	0.000237501
